seq,timestamp_ms,red,ir,red_corrected,ir_corrected,time_diff
6246,260126,40187,98995,-56.57598288961489,-127.28775032611966,16.0
6247,260142,40198,98998,-45.30791018884109,-123.74934744730967,16.0
6248,260160,40177,99006,-65.59139269494858,-115.3219941965986,18.0
6249,260173,40185,99002,-58.289938386535134,-118.57856068431514,13.0
6253,260264,40180,99009,-63.87507479637624,-109.35016879632184,31.0
6254,260280,40175,99002,-69.43264134086476,-115.94539108564992,16.0
6255,260311,40183,99006,-62.11058694767996,-111.50207910859628,31.0
6256,260327,40176,98959,-69.47334328205655,-158.02850086964145,16.0
6257,260349,40174,99004,-71.20362978378148,-112.8679109120763,22.0
6258,260370,40181,99016,-64.96514780251769,-99.98336335068824,21.0
6260,260415,40175,98993,-72.65748483304748,-121.34636044881792,25.0
6262,260451,40182,99004,-66.39565861439308,-109.55964811641464,16.0
6263,260467,40160,99097,-88.28614418489843,-16.918312413885367,16.0
6264,260489,40182,98999,-65.86588567294325,-115.23768359540968,22.0
6265,260505,40175,99029,-72.24226333510417,-85.23874915099582,16.0
6267,260547,40190,99040,-57.17203671189125,-73.91092555119434,22.0
6269,260583,40204,99050,-45.50264853576591,-62.95726774976872,16.0
6270,260601,40200,99058,-50.62487189369376,-55.05593024519197,18.0
6271,260622,40207,99050,-44.95782840879225,-63.109946267546704,21.0
6272,260655,40183,99065,-70.41329323675814,-47.48302528861103,33.0
6273,260669,40187,99057,-82.0502646034438,-64.82042343755893,14.0
6276,260726,40187,99057,-65.11565312797126,-53.751528047827975,17.0
6277,260745,40185,99042,-66.70179848223148,-68.35721294775672,19.0
6278,260764,40174,99030,-77.23501310972011,-79.90486942317753,19.0
6279,260781,40173,99065,-77.7655616640705,-44.62978761621585,17.0
6280,260811,40199,99060,-52.47517299548274,-49.411837118872256,30.0
6280,260811,40199,99060,-56.558660015386,-52.37847502243477,0.0
6281,260831,40189,99081,-67.25462972315756,-31.256435178102976,0.0
6282,260851,40210,99111,-43.01487437455928,1.6516151264293055,0.0
6283,260875,40201,99123,-50.80481853645111,13.447333635725592,24.0
6284,260891,40209,99153,-42.401865897397,43.45955067334734,16.0
6285,260907,40188,99148,-63.36258012634633,38.18052534885622,16.0
6286,260923,40214,99155,-37.63150371583306,44.98541421390652,16.0
6287,260953,40221,99160,-31.04989328006359,49.92297881434952,30.0
6288,260969,40230,99158,-22.19056484207793,47.79996692357945,16.0
6291,261027,40222,99185,-29.78086051666847,74.04731959857496,18.0
6292,261043,40213,99171,-38.326428190532994,59.81911060059961,16.0
6293,261062,40236,99175,-15.24914274161238,63.4252379862426,19.0
6294,261078,40219,99190,-32.146481985270995,78.49766271329518,16.0
6295,261107,40226,99195,-25.44128951579576,82.81877274390295,29.0
6296,261120,40232,99201,-18.93521786311825,87.96457618959312,13.0
6298,261162,40242,99216,-8.12686015365785,101.1825006871203,22.0
6299,261193,40236,99213,-14.912927042414555,98.65222530771722,31.0
6300,261210,40227,99191,-23.83736913799181,76.99933245538232,17.0
6301,261232,40221,99199,-28.0724501741986,84.88379840405942,22.0
6302,261240,40224,99193,-24.209028050801443,78.67862447152817,8.0
6305,261313,40211,99136,-30.50639457787537,20.339113324122494,33.0
6306,261329,40213,99145,-28.622129569053435,29.42467194569165,16.0
6307,261345,40206,99133,-35.947755257393865,17.6383198042915,16.0
6308,261361,40214,99129,-27.17405406237602,13.4811257060215,16.0
6309,261380,40203,99127,-37.62459937219431,11.113001140070793,19.0
6311,261424,40206,99140,-34.49529858719562,24.8814916083063,24.0
6315,261500,40201,99118,-36.990593692251394,3.7883111271137775,16.0
6316,261521,40188,99097,-49.03047223025161,-16.83729440452204,21.0
6318,261572,40195,99083,-41.04325719933777,-30.29154952067373,31.0
6322,261648,40183,99082,-51.89747773349631,-30.03763972373181,16.0
6323,261665,40180,99079,-54.58431416179946,-33.16842557566482,17.0
6324,261681,40184,99096,-49.41159582021173,-16.79798635069356,16.0
6325,261709,40184,99089,-49.51838229272767,-23.22669440089045,28.0
6329,261785,40189,99081,-44.30782466501215,-29.17243326229304,16.0
6330,261801,40191,99078,-41.64196931972789,-32.89285172245519,16.0
6331,261828,40177,99080,-55.22476915837204,-30.748500364298916,27.0
6333,261860,40174,99086,-57.394821499096174,-24.15480034623324,12.0
6336,261933,40177,99076,-55.40447687357212,-32.61978990923129,33.0
6337,261949,40181,99122,-51.4410135514924,13.561871443908483,16.0
6338,261965,40182,99074,-49.84272847961909,-34.702923457575,16.0
6339,261988,40188,99089,-41.72764943343847,-20.75263308118983,23.0
6340,261999,40186,99102,-43.57131959173405,-7.665204768120827,11.0
6343,262058,40202,99139,-28.31321040947693,29.62972064818344,19.0
6345,262109,40203,99166,-26.817823674589672,56.08308436231327,31.0
6346,262125,40204,99173,-25.69025484162246,63.727667373980566,16.0
6347,262147,40212,99172,-17.430177683118412,62.1444050531985,22.0
6350,262211,40206,99182,-23.232434072489077,70.33124941587182,24.0
6351,262227,40204,99191,-24.961325468478535,78.24153248538995,16.0
6352,262243,40220,99210,-8.956226419690456,96.75476926242403,16.0
6353,262259,40215,99208,-13.944948377030652,94.41862352363476,16.0
6354,262285,40220,99182,-8.425413825113395,68.75701627358244,26.0
6356,262320,40215,99184,-12.67277635839276,70.53382780007705,15.0
6359,262393,40221,99191,-5.865670931841226,76.33068215135,33.0
6360,262409,40211,99159,-15.528653323894408,43.84131080224344,16.0
6361,262425,40214,99196,-12.598969294651912,80.5059110573721,16.0
6362,262456,40215,99199,-11.271256830418752,83.13499645164421,31.0
6365,262517,40215,99194,-11.141676558597734,77.11365141838237,21.0
6366,262533,40208,99205,-19.25799637088213,87.5309428320752,16.0
6367,262549,40183,99215,-45.79056456005544,97.18965972143734,16.0
6368,262565,40221,99208,-8.765445276376408,89.95112880448103,16.0
6369,262581,40218,99205,-12.137414841537892,86.81702294134072,16.0
6370,262612,40224,99192,-4.508294104425644,73.68996070478262,31.0
6372,262658,40209,99191,-18.65877146186777,70.13845246419059,26.0
6374,262694,40217,99203,-10.426966359208206,81.41332837399368,16.0
6375,262710,40188,99165,-39.151969944798665,43.24847074120753,16.0
6376,262726,40211,99185,-15.99334851245895,62.984437396575046,16.0
6377,262749,40219,99202,-9.021689911443174,82.50609815539936,23.0
6377,262749,40219,99202,-7.770273065097355,79.92865741849671,0.0
6378,262769,40210,99210,-16.502786759359672,87.83461600629687,0.0
6379,262789,40218,99206,-8.276111649533384,83.76250446716327,0.0
6380,262811,40220,99194,-4.997188450316791,71.16060902836175,22.0
6381,262832,40210,99202,-13.113404898527968,78.01365490816713,21.0
6382,262849,40231,99193,7.821501237127119,68.6990721506904,17.0
6383,262867,40213,99200,-11.414117302605284,75.45268116052266,18.0
6384,262890,40219,99192,-5.854979319667063,67.19990055050683,23.0
6386,262937,40217,99192,-7.613680389942921,66.63965211112115,27.0
6388,262974,40200,99191,-23.617554313417752,65.12457208700641,17.0
6389,262992,40204,99158,-19.71901094161864,31.93321439744737,18.0
6390,263009,40206,99198,-18.11605769962366,71.53871605409029,17.0
6391,263027,40212,99189,-12.979309046689725,62.35965838487376,18.0
6392,263044,40212,99189,-12.751568551264134,62.139623480973405,17.0
6396,263125,40194,99201,-28.28371595775182,73.12983031783878,21.0
6397,263143,40211,99172,-11.0155070418293,43.88259094834529,18.0
6398,263161,40201,99173,-20.56340705821744,44.896301539216005,18.0
6399,263182,40207,99180,-14.86529098933385,51.5572527147574,21.0
6401,263227,40202,99162,-20.76598708927372,33.668040542361595,25.0
6404,263286,40195,99155,-26.74219967662224,26.15219141883106,19.0
6405,263303,40195,99162,-26.238586017879147,32.85678384405911,17.0
6406,263321,40187,99147,-33.3132733444246,17.63193965868176,18.0
6407,263346,40192,99170,-28.048696027273,40.62913673217612,25.0
6408,263378,40201,99157,-19.482275253469957,27.79973202852261,32.0
6411,263434,40195,99155,-25.193029375837316,25.715715912696105,16.0
6412,263451,40080,99165,-138.18962288141793,35.03904899095856,17.0
6413,263469,40188,99162,-29.55037514304804,31.89397750570602,18.0
6414,263490,40197,99152,-20.56007516861197,21.71853125303182,21.0
6416,263520,40187,99148,-30.524828105089327,17.492871118265718,10.0
6419,263594,40189,99155,-28.021191028072117,25.240057823066763,34.0
6420,263620,40186,99168,-30.44600540143313,37.3893789868313,26.0
6421,263624,40178,99160,-38.167449663066265,29.24495616419187,4.0
6423,263673,40192,99158,-23.847978462194945,27.19977974463817,29.0
6426,263734,40186,99136,-29.645304835850038,5.5829902293546425,21.0
6427,263752,40186,99140,-29.92004320827007,9.663831975614272,18.0
6428,263770,40188,99149,-27.47487055466744,17.944789195298615,18.0
6429,263782,40188,99134,-27.19082477559377,2.825010911708976,12.0
6431,263840,40179,99132,-35.713555080036215,1.5719030664717373,38.0
6433,263878,40172,99118,-42.06010007858826,-11.63967754371646,18.0
6434,263895,40172,99091,-42.1027206872204,-38.046602204291375,17.0
6435,263914,40152,99143,-61.92546072463601,13.797324632320231,19.0
6436,263932,40175,99117,-38.035307460497854,-12.701943114508792,18.0
6437,263942,40167,99122,-45.54151496283127,-7.729954229066189,10.0
6441,264028,40177,99123,-33.592053150243856,-6.342505545977454,26.0
6442,264045,40173,99119,-37.838216443337565,-9.938698526100035,17.0
6443,264062,40163,99122,-46.94503379871914,-7.109638567795361,17.0
6444,264095,40172,99125,-37.56608544546661,-4.172184524896602,33.0
6445,264111,40176,99154,-33.344503539232704,24.726752756640792,16.0
6448,264168,40175,99141,-33.94558748969813,11.864090011305926,17.0
6449,264184,40173,99159,-36.061199803722666,30.0263403781854,16.0
6450,264215,40187,99140,-21.29519340545575,10.833610959695733,31.0
6451,264231,40178,99117,-30.224036282911644,-12.036860928987023,16.0
6452,264252,40174,99131,-34.176469647257626,2.110407083541391,21.0
6454,264285,40177,99137,-30.90398178083064,8.326081027632494,13.0
6457,264343,40184,99147,-23.16725935631422,17.876094851433706,18.0
6458,264362,40183,99152,-23.70689339897689,22.80314513840937,19.0
6459,264386,40180,99166,-26.66271183266344,36.965795713215975,24.0
6463,264472,40175,99155,-30.758093394605183,24.811488312425546,26.0
6464,264490,40184,99165,-21.74339808097216,35.16688770324477,18.0
6465,264506,40178,99160,-27.638759928295627,30.33695238228577,16.0
6466,264522,40188,99149,-17.277671955188673,19.086372998730337,16.0
6468,264570,40185,99152,-20.094605344803465,22.265923594765308,28.0
6469,264592,40179,99128,-25.775839002126904,-1.8814166419037583,22.0
6471,264621,40172,99159,-32.13630818138336,28.77984562367738,9.0
6473,264672,40170,99143,-32.91948381130654,12.917009271252384,31.0
6474,264688,40175,99142,-27.91678620570189,11.99549760303496,16.0
6475,264713,40182,99152,-21.001256979419864,21.841195923565905,25.0
6477,264755,40184,99148,-18.11326221939274,17.740434722295234,22.0
6479,264792,40175,99154,-26.662441061913373,23.604420540553026,17.0
6480,264807,40176,99167,-25.443719650169477,36.4769105454222,15.0
6481,264823,40184,99170,-17.266091845480364,39.33503810025714,16.0
6482,264843,40170,99158,-31.106459650939403,27.06734710264112,0.0
6483,264863,40186,99170,-16.686965276859446,39.48388665080154,0.0
6484,264883,40179,99162,-21.93484740415605,30.412029876854653,0.0
6485,264908,40173,99161,-27.79216870334761,29.48146578808212,25.0
6486,264924,40169,99181,-31.279057970708585,49.29211330488105,16.0
6487,264955,40179,99179,-20.45797030227352,46.95923041124182,31.0
6488,264971,40187,99195,-12.193768496320716,62.71079882637317,16.0
6489,264980,40177,99178,-22.19662635737873,45.65059571366187,9.0
6491,265022,40168,99153,-31.762773032065468,20.90444949079898,22.0
6494,265097,40186,99197,-12.337196857704493,63.89216282368486,35.0
6495,265113,40188,99173,-10.239682026308705,39.81206754459369,16.0
6496,265129,40181,99180,-16.75323365344944,46.63326024789361,16.0
6497,265143,40179,99183,-18.732840323620778,49.44698595349762,14.0
6500,265217,40172,99148,-26.59973505988385,14.132873280328775,34.0
6501,265233,40178,99164,-20.265341662143907,29.89278105978609,16.0
6502,265249,40165,99158,-32.18641232686927,23.65315380699431,16.0
6503,265265,40161,99152,-35.3661384416649,17.447906351505935,16.0
6505,265312,40166,99156,-30.74710051539133,21.82076497046768,27.0
6506,265339,40164,99150,-32.694891312460435,15.810885634755342,27.0
6507,265352,40159,99152,-37.53046926118082,17.876691733241778,13.0
6509,265395,40156,99124,-39.630130194261405,-10.179408116067144,23.0
6510,265411,40157,99129,-37.96035781219494,-5.5397848709315785,16.0
6511,265429,40140,99122,-54.83865886320008,-12.249784382163536,18.0
6512,265455,40155,99114,-39.90601635644878,-19.81022609976605,26.0
6516,265531,40151,99112,-42.06912957916245,-21.70922430328493,16.0
6517,265547,40140,99099,-52.54461696194721,-34.469924849706345,16.0
6518,265563,40156,99113,-37.11295321169553,-19.67027836766036,16.0
6519,265587,40150,99090,-42.66124000761798,-42.4519209144482,24.0
6521,265642,40144,99101,-47.98493155946802,-31.43666402531785,35.0
6523,265670,40147,99111,-44.68231719211396,-20.940000922252715,8.0
6525,265706,40161,99112,-29.807353613695263,-19.517635799215046,16.0
6526,265722,40155,99101,-35.57053405359738,-30.096226593551528,16.0
6527,265753,40152,99092,-38.33820153017419,-38.82353248169032,31.0
6529,265790,40143,99105,-46.763991738205696,-25.50944285268345,17.0
6531,265827,40132,99101,-56.10807730625704,-29.64521097753356,17.0
6532,265843,40136,99085,-51.981008553990456,-45.28785981737757,16.0
6533,265874,40136,99081,-52.176412241438015,-48.81566525733755,31.0
6534,265888,40126,99087,-61.66979658713762,-42.589799295333535,14.0
6536,265939,40139,99088,-48.20289374832883,-41.045165652332685,31.0
6539,265995,40129,99067,-57.713202148862464,-60.92382803757695,16.0
6540,266011,40120,99074,-66.19312354017664,-53.73203510382847,16.0
6541,266027,40129,99082,-56.21460535946946,-45.57781303005523,16.0
6542,266054,40117,99082,-69.34257309028723,-45.59964242995992,27.0
6544,266096,40127,99099,-61.30192096845575,-27.57780739337118,22.0
6546,266133,40128,99105,-62.726048135247,-21.31041759054205,17.0
6547,266149,40139,99098,-52.00652486600514,-29.38165939926161,16.0
6548,266165,40142,99074,-47.98123593617334,-52.43868960558859,16.0
6550,266204,40140,99063,-50.81108015866778,-61.249335955072574,19.0
6553,266266,40146,99096,-49.87766401820243,-28.780519058685176,22.0
6554,266285,40159,99111,-38.78187018399729,-12.579085979123484,19.0
6555,266306,40146,99099,-49.96939959911758,-23.3917977419703,21.0
6556,266325,40151,99113,-44.00514927257913,-11.146060485661302,19.0
6557,266346,40154,99119,-42.36275374042896,-5.474016681931634,21.0
6560,266417,40178,99164,-17.519271916361205,38.82114227438878,31.0
6561,266435,40179,99195,-17.760571784545736,69.34338866339239,18.0
6562,266452,40179,99192,-22.403973155176917,65.72325076108642,17.0
6563,266469,40185,99206,-15.077711688502356,77.50363236133458,17.0
6564,266498,40214,99199,25.23633384234862,68.30295197385585,29.0
6565,266503,40195,99236,7.843532077826595,104.53329740482988,5.0
6567,266550,40204,99245,16.16357663564835,110.83219328596708,27.0
6569,266589,40229,99325,43.46320540907641,186.5738961587621,19.0
6570,266610,40230,99325,47.535991010420034,184.2321404489533,21.0
6571,266635,40244,99362,59.50769305910377,221.3177930306959,25.0
6572,266656,40248,99374,62.36108452734244,231.3898664060008,21.0
6574,266684,40255,99439,67.63304937037209,292.03104384148526,8.0
6576,266733,40285,99460,89.25350871984283,309.4567150671018,29.0
6577,266752,40292,99487,98.1232462831959,330.86047980037205,19.0
6578,266768,40308,99526,114.5929315909089,366.8470422981252,16.0
6579,266797,40311,99544,109.23168897115026,384.6451060959985,29.0
6580,266818,40311,99568,108.60705431296408,406.6164306864085,21.0
6584,266896,40388,99717,177.30874890591048,546.7394802746865,18.0
6585,266914,40380,99754,158.83231355719795,582.2026419455539,18.0
6586,266938,40396,99765,170.095483585985,590.766984639183,24.0
6587,266957,40384,99814,156.7144627597124,636.8637499480056,19.0
6591,267033,40404,99827,168.67958048439112,637.9071604803753,16.0
6592,267052,40414,99832,179.8391009326828,638.2969750661431,19.0
6593,267068,40432,99845,195.84660076386055,647.84901483383,16.0
6594,267086,40417,99855,180.58083102841883,653.5513728527402,18.0
6596,267133,40425,99852,187.36277956942888,642.4066195082692,27.0
6598,267169,40415,99837,174.82530201802746,623.2634715421925,16.0
6599,267185,40439,99825,192.37373321085116,607.5263708267189,16.0
6600,267216,40424,99829,177.08463588326134,608.5148639656938,31.0
6601,267232,40449,99792,201.66008453955803,567.7411362332435,16.0
6602,267255,40416,99775,172.2101486995271,548.5296963203638,23.0
6604,267302,40401,99739,159.75750663538017,507.8783762732662,27.0
6606,267339,40396,99727,148.44845643744438,491.86004632312927,17.0
6607,267355,40401,99717,153.80434709147448,479.3767439740016,16.0
6608,267371,40404,99746,156.7299235030305,504.6667484317615,16.0
6609,267394,40398,99730,151.04875526134242,486.0538137002226,23.0
6611,267435,40397,99743,149.79495610250308,494.4278707823466,21.0
6613,267471,40413,99756,168.0470751394744,502.2315220596177,16.0
6614,267487,40425,99762,178.68293694824123,504.48229161189386,16.0
6615,267518,40425,99770,181.5104723519765,512.7302856951687,31.0
6616,267534,40403,99746,150.84365069913167,487.021669834312,16.0
